id,intensity_range:min,intensity_range:max,height,area,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,charge,mz,rt,datafile:5440_5439_mod.mzXML:fwhm,datafile:5440_5439_mod.mzXML:intensity_range:min,datafile:5440_5439_mod.mzXML:intensity_range:max,datafile:5440_5439_mod.mzXML:fragment_scans,datafile:5440_5439_mod.mzXML:rt_range:min,datafile:5440_5439_mod.mzXML:rt_range:max,datafile:5440_5439_mod.mzXML:feature_state,datafile:5440_5439_mod.mzXML:rt,datafile:5440_5439_mod.mzXML:mz,datafile:5440_5439_mod.mzXML:tailing_factor,datafile:5440_5439_mod.mzXML:height,datafile:5440_5439_mod.mzXML:area,datafile:5440_5439_mod.mzXML:mz_range:min,datafile:5440_5439_mod.mzXML:mz_range:max,datafile:5440_5439_mod.mzXML:asymmetry_factor,datafile:5440_5439_mod.mzXML:charge,datafile:5440_5439_mod.mzXML:isotopes,datafile:5432_5431_mod2.mzXML:fwhm,datafile:5432_5431_mod2.mzXML:intensity_range:min,datafile:5432_5431_mod2.mzXML:intensity_range:max,datafile:5432_5431_mod2.mzXML:fragment_scans,datafile:5432_5431_mod2.mzXML:rt_range:min,datafile:5432_5431_mod2.mzXML:rt_range:max,datafile:5432_5431_mod2.mzXML:feature_state,datafile:5432_5431_mod2.mzXML:rt,datafile:5432_5431_mod2.mzXML:mz,datafile:5432_5431_mod2.mzXML:tailing_factor,datafile:5432_5431_mod2.mzXML:height,datafile:5432_5431_mod2.mzXML:area,datafile:5432_5431_mod2.mzXML:mz_range:min,datafile:5432_5431_mod2.mzXML:mz_range:max,datafile:5432_5431_mod2.mzXML:asymmetry_factor,datafile:5432_5431_mod2.mzXML:charge,datafile:5432_5431_mod2.mzXML:isotopes,datafile:5425_5426_mod.mzXML:fwhm,datafile:5425_5426_mod.mzXML:intensity_range:min,datafile:5425_5426_mod.mzXML:intensity_range:max,datafile:5425_5426_mod.mzXML:fragment_scans,datafile:5425_5426_mod.mzXML:rt_range:min,datafile:5425_5426_mod.mzXML:rt_range:max,datafile:5425_5426_mod.mzXML:feature_state,datafile:5425_5426_mod.mzXML:rt,datafile:5425_5426_mod.mzXML:mz,datafile:5425_5426_mod.mzXML:tailing_factor,datafile:5425_5426_mod.mzXML:height,datafile:5425_5426_mod.mzXML:area,datafile:5425_5426_mod.mzXML:mz_range:min,datafile:5425_5426_mod.mzXML:mz_range:max,datafile:5425_5426_mod.mzXML:asymmetry_factor,datafile:5425_5426_mod.mzXML:charge,datafile:5425_5426_mod.mzXML:isotopes,datafile:5434_5433_mod.mzXML:fwhm,datafile:5434_5433_mod.mzXML:intensity_range:min,datafile:5434_5433_mod.mzXML:intensity_range:max,datafile:5434_5433_mod.mzXML:fragment_scans,datafile:5434_5433_mod.mzXML:rt_range:min,datafile:5434_5433_mod.mzXML:rt_range:max,datafile:5434_5433_mod.mzXML:feature_state,datafile:5434_5433_mod.mzXML:rt,datafile:5434_5433_mod.mzXML:mz,datafile:5434_5433_mod.mzXML:tailing_factor,datafile:5434_5433_mod.mzXML:height,datafile:5434_5433_mod.mzXML:area,datafile:5434_5433_mod.mzXML:mz_range:min,datafile:5434_5433_mod.mzXML:mz_range:max,datafile:5434_5433_mod.mzXML:asymmetry_factor,datafile:5434_5433_mod.mzXML:charge,datafile:5434_5433_mod.mzXML:isotopes,datafile:5450_5449_mod.mzXML:fwhm,datafile:5450_5449_mod.mzXML:intensity_range:min,datafile:5450_5449_mod.mzXML:intensity_range:max,datafile:5450_5449_mod.mzXML:fragment_scans,datafile:5450_5449_mod.mzXML:rt_range:min,datafile:5450_5449_mod.mzXML:rt_range:max,datafile:5450_5449_mod.mzXML:feature_state,datafile:5450_5449_mod.mzXML:rt,datafile:5450_5449_mod.mzXML:mz,datafile:5450_5449_mod.mzXML:tailing_factor,datafile:5450_5449_mod.mzXML:height,datafile:5450_5449_mod.mzXML:area,datafile:5450_5449_mod.mzXML:mz_range:min,datafile:5450_5449_mod.mzXML:mz_range:max,datafile:5450_5449_mod.mzXML:asymmetry_factor,datafile:5450_5449_mod.mzXML:charge,datafile:5450_5449_mod.mzXML:isotopes,datafile:5444_5443_mod.mzXML:fwhm,datafile:5444_5443_mod.mzXML:intensity_range:min,datafile:5444_5443_mod.mzXML:intensity_range:max,datafile:5444_5443_mod.mzXML:fragment_scans,datafile:5444_5443_mod.mzXML:rt_range:min,datafile:5444_5443_mod.mzXML:rt_range:max,datafile:5444_5443_mod.mzXML:feature_state,datafile:5444_5443_mod.mzXML:rt,datafile:5444_5443_mod.mzXML:mz,datafile:5444_5443_mod.mzXML:tailing_factor,datafile:5444_5443_mod.mzXML:height,datafile:5444_5443_mod.mzXML:area,datafile:5444_5443_mod.mzXML:mz_range:min,datafile:5444_5443_mod.mzXML:mz_range:max,datafile:5444_5443_mod.mzXML:asymmetry_factor,datafile:5444_5443_mod.mzXML:charge,datafile:5444_5443_mod.mzXML:isotopes,datafile:5452_5451_mod.mzXML:fwhm,datafile:5452_5451_mod.mzXML:intensity_range:min,datafile:5452_5451_mod.mzXML:intensity_range:max,datafile:5452_5451_mod.mzXML:fragment_scans,datafile:5452_5451_mod.mzXML:rt_range:min,datafile:5452_5451_mod.mzXML:rt_range:max,datafile:5452_5451_mod.mzXML:feature_state,datafile:5452_5451_mod.mzXML:rt,datafile:5452_5451_mod.mzXML:mz,datafile:5452_5451_mod.mzXML:tailing_factor,datafile:5452_5451_mod.mzXML:height,datafile:5452_5451_mod.mzXML:area,datafile:5452_5451_mod.mzXML:mz_range:min,datafile:5452_5451_mod.mzXML:mz_range:max,datafile:5452_5451_mod.mzXML:asymmetry_factor,datafile:5452_5451_mod.mzXML:charge,datafile:5452_5451_mod.mzXML:isotopes,datafile:5446_5445_mod.mzXML:fwhm,datafile:5446_5445_mod.mzXML:intensity_range:min,datafile:5446_5445_mod.mzXML:intensity_range:max,datafile:5446_5445_mod.mzXML:fragment_scans,datafile:5446_5445_mod.mzXML:rt_range:min,datafile:5446_5445_mod.mzXML:rt_range:max,datafile:5446_5445_mod.mzXML:feature_state,datafile:5446_5445_mod.mzXML:rt,datafile:5446_5445_mod.mzXML:mz,datafile:5446_5445_mod.mzXML:tailing_factor,datafile:5446_5445_mod.mzXML:height,datafile:5446_5445_mod.mzXML:area,datafile:5446_5445_mod.mzXML:mz_range:min,datafile:5446_5445_mod.mzXML:mz_range:max,datafile:5446_5445_mod.mzXML:asymmetry_factor,datafile:5446_5445_mod.mzXML:charge,datafile:5446_5445_mod.mzXML:isotopes,datafile:5456_5455_mod.mzXML:fwhm,datafile:5456_5455_mod.mzXML:intensity_range:min,datafile:5456_5455_mod.mzXML:intensity_range:max,datafile:5456_5455_mod.mzXML:fragment_scans,datafile:5456_5455_mod.mzXML:rt_range:min,datafile:5456_5455_mod.mzXML:rt_range:max,datafile:5456_5455_mod.mzXML:feature_state,datafile:5456_5455_mod.mzXML:rt,datafile:5456_5455_mod.mzXML:mz,datafile:5456_5455_mod.mzXML:tailing_factor,datafile:5456_5455_mod.mzXML:height,datafile:5456_5455_mod.mzXML:area,datafile:5456_5455_mod.mzXML:mz_range:min,datafile:5456_5455_mod.mzXML:mz_range:max,datafile:5456_5455_mod.mzXML:asymmetry_factor,datafile:5456_5455_mod.mzXML:charge,datafile:5456_5455_mod.mzXML:isotopes,datafile:5458_5457_mod.mzXML:fwhm,datafile:5458_5457_mod.mzXML:intensity_range:min,datafile:5458_5457_mod.mzXML:intensity_range:max,datafile:5458_5457_mod.mzXML:fragment_scans,datafile:5458_5457_mod.mzXML:rt_range:min,datafile:5458_5457_mod.mzXML:rt_range:max,datafile:5458_5457_mod.mzXML:feature_state,datafile:5458_5457_mod.mzXML:rt,datafile:5458_5457_mod.mzXML:mz,datafile:5458_5457_mod.mzXML:tailing_factor,datafile:5458_5457_mod.mzXML:height,datafile:5458_5457_mod.mzXML:area,datafile:5458_5457_mod.mzXML:mz_range:min,datafile:5458_5457_mod.mzXML:mz_range:max,datafile:5458_5457_mod.mzXML:asymmetry_factor,datafile:5458_5457_mod.mzXML:charge,datafile:5458_5457_mod.mzXML:isotopes,datafile:D3_H3_mod.mzXML:fwhm,datafile:D3_H3_mod.mzXML:intensity_range:min,datafile:D3_H3_mod.mzXML:intensity_range:max,datafile:D3_H3_mod.mzXML:fragment_scans,datafile:D3_H3_mod.mzXML:rt_range:min,datafile:D3_H3_mod.mzXML:rt_range:max,datafile:D3_H3_mod.mzXML:feature_state,datafile:D3_H3_mod.mzXML:rt,datafile:D3_H3_mod.mzXML:mz,datafile:D3_H3_mod.mzXML:tailing_factor,datafile:D3_H3_mod.mzXML:height,datafile:D3_H3_mod.mzXML:area,datafile:D3_H3_mod.mzXML:mz_range:min,datafile:D3_H3_mod.mzXML:mz_range:max,datafile:D3_H3_mod.mzXML:asymmetry_factor,datafile:D3_H3_mod.mzXML:charge,datafile:D3_H3_mod.mzXML:isotopes
75,1.1E3,5.3E3,5.3E3,1.5E3,315.0806,315.0857,36,10.77,11.17,,315.0843,11.02,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.27,1.1E3,5.0E3,16,10.79,11.16,DETECTED,11.02,315.0843,0.80,5.0E3,1.2E3,315.0830,315.0854,0.60,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.29,1.1E3,5.3E3,20,10.77,11.17,DETECTED,11.01,315.0842,0.81,5.3E3,1.5E3,315.0806,315.0857,0.63,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
76,1.0E3,1.3E4,1.3E4,2.1E3,824.7305,824.7398,37,13.14,13.50,2,824.7369,13.27,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.15,1.3E3,8.9E3,7,13.16,13.46,DETECTED,13.29,824.7367,1.15,8.9E3,1.5E3,824.7332,824.7397,1.67,2,3,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.15,1.2E3,1.1E4,12,13.15,13.50,DETECTED,13.24,824.7368,1.90,1.1E4,1.8E3,824.7326,824.7388,2.82,2,3,0.14,1.0E3,1.3E4,10,13.14,13.49,DETECTED,13.27,824.7370,1.38,1.3E4,2.1E3,824.7335,824.7411,1.64,2,3,0.13,1.1E3,9.2E3,8,13.16,13.45,DETECTED,13.26,824.7372,1.44,9.2E3,1.3E3,824.7305,824.7398,2.55,2,3,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
77,1.1E3,7.0E3,7.0E3,1.0E3,767.4483,767.4571,29,13.37,13.67,,767.4545,13.49,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.14,1.1E3,7.0E3,14,13.37,13.63,DETECTED,13.46,767.4552,1.44,7.0E3,1.0E3,767.4518,767.4578,1.96,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.19,1.1E3,6.0E3,15,13.42,13.67,DETECTED,13.51,767.4538,1.29,6.0E3,9.3E2,767.4483,767.4571,1.59,,
78,1.0E3,1.2E4,1.2E4,1.9E3,755.7128,755.7183,48,14.17,14.54,2,755.7153,14.29,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.16,1.1E3,1.2E4,12,14.17,14.54,DETECTED,14.28,755.7153,1.77,1.2E4,1.9E3,755.7124,755.7206,2.63,2,3,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.17,1.1E3,8.3E3,10,14.19,14.54,DETECTED,14.29,755.7147,1.72,8.3E3,1.5E3,755.7119,755.7184,2.39,2,3,0.17,1.0E3,7.7E3,15,14.17,14.52,DETECTED,14.30,755.7157,1.35,7.7E3,1.4E3,755.7099,755.7191,1.70,2,2,0.17,1.0E3,1.0E4,11,14.17,14.51,DETECTED,14.28,755.7156,1.58,1.0E4,1.8E3,755.7128,755.7183,2.28,2,3,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
79,1.0E3,1.2E4,1.2E4,2.2E3,790.2214,790.2303,40,14.88,15.37,2,790.2263,14.98,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.13,1.1E3,1.2E4,9,14.88,15.23,DETECTED,14.98,790.2262,1.72,1.2E4,2.1E3,790.2238,790.2287,2.44,2,3,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.12,1.0E3,1.0E4,7,14.88,15.17,DETECTED,14.98,790.2263,1.50,1.0E4,1.5E3,790.2238,790.2305,2.00,2,3,0.12,1.1E3,1.0E4,13,14.88,15.35,DETECTED,14.98,790.2264,2.41,1.0E4,1.9E3,790.2228,790.2286,4.13,2,3,0.13,1.1E3,1.1E4,11,14.89,15.37,DETECTED,14.99,790.2262,2.45,1.1E4,2.2E3,790.2214,790.2303,3.64,2,3,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
80,1.0E3,5.9E3,5.9E3,1.2E3,1651.4514,1651.4615,0,14.96,15.28,,1651.4547,15.07,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.32,1.0E3,5.9E3,0,14.96,15.28,DETECTED,15.06,1651.4564,1.58,5.9E3,1.2E3,1651.4514,1651.4615,2.17,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.21,1.2E3,5.5E3,0,14.96,15.27,DETECTED,15.08,1651.4544,1.31,5.5E3,1.1E3,1651.4465,1651.4584,1.62,,,0.26,1.0E3,5.9E3,0,14.96,15.28,DETECTED,15.06,1651.4533,1.65,5.9E3,1.2E3,1651.4478,1651.4595,2.30,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
82,1.0E3,1.6E4,1.6E4,3.7E3,1648.4495,1648.4598,17,14.93,15.38,2,1648.4547,15.07,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.20,1.2E3,1.6E4,5,14.95,15.37,DETECTED,15.08,1648.4554,1.92,1.6E4,3.6E3,1648.4467,1648.4589,2.07,2,5,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.22,1.0E3,1.6E4,4,14.93,15.38,DETECTED,15.06,1648.4541,1.93,1.6E4,3.7E3,1648.4457,1648.4602,2.38,2,5,0.22,1.1E3,1.6E4,6,14.93,15.35,DETECTED,15.08,1648.4545,1.36,1.6E4,3.6E3,1648.4492,1648.4585,1.67,2,5,0.20,1.2E3,1.4E4,2,14.95,15.34,DETECTED,15.06,1648.4546,1.79,1.4E4,3.0E3,1648.4495,1648.4598,2.46,1,4,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
83,1.0E3,4.8E4,4.8E4,1.7E4,824.7352,824.7404,72,14.87,15.65,2,824.7379,15.10,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.32,1.2E3,4.8E4,19,14.89,15.56,DETECTED,15.12,824.7375,1.54,4.8E4,1.6E4,824.7350,824.7391,2.03,2,5,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.33,1.0E3,4.8E4,13,14.87,15.64,DETECTED,15.09,824.7377,1.78,4.8E4,1.7E4,824.7312,824.7402,2.25,2,5,0.32,1.2E3,4.8E4,22,14.87,15.65,DETECTED,15.08,824.7380,1.93,4.8E4,1.7E4,824.7338,824.7412,2.57,2,5,0.30,1.8E3,4.5E4,18,14.89,15.59,DETECTED,15.09,824.7382,1.76,4.5E4,1.4E4,824.7352,824.7404,2.37,2,5,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
84,1.2E3,8.5E3,8.5E3,1.9E3,824.7343,824.7446,81,15.56,16.00,2,824.7372,15.81,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.17,1.2E3,8.5E3,26,15.56,15.98,DETECTED,15.81,824.7367,0.84,8.5E3,1.9E3,824.7339,824.7397,0.68,2,3,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.16,1.2E3,7.2E3,11,15.64,15.99,DETECTED,15.80,824.7367,1.08,7.2E3,1.4E3,824.7300,824.7431,1.45,2,2,0.17,1.2E3,6.5E3,31,15.65,16.00,DETECTED,15.79,824.7375,1.27,6.5E3,1.3E3,824.7341,824.7413,1.50,2,2,0.77,1.5E3,5.1E3,13,15.59,15.93,DETECTED,15.83,824.7377,0.69,5.1E3,1.0E3,824.7343,824.7446,0.39,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
85,1.2E3,6.7E3,6.7E3,1.8E3,825.2265,825.2348,24,17.79,18.24,2,825.2302,17.92,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.26,1.2E3,6.7E3,24,17.79,18.24,DETECTED,17.92,825.2302,1.74,6.7E3,1.8E3,825.2265,825.2348,2.64,2,2,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
88,1.5E3,9.4E3,9.4E3,1.3E3,438.1744,438.1779,5,1.60,1.81,,438.1769,1.71,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.13,1.5E3,9.4E3,5,1.60,1.81,DETECTED,1.71,438.1769,0.93,9.4E3,1.3E3,438.1744,438.1779,0.85,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
89,1.1E3,6.1E3,6.1E3,7.6E2,445.1808,445.1860,6,1.62,1.83,,445.1839,1.71,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.14,1.1E3,6.1E3,6,1.62,1.83,DETECTED,1.71,445.1839,1.16,6.1E3,7.6E2,445.1808,445.1860,1.31,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
90,1.3E3,6.2E3,6.2E3,9.3E2,310.1861,310.1894,11,6.67,6.92,,310.1876,6.75,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.13,1.3E3,6.2E3,11,6.67,6.92,DETECTED,6.75,310.1876,1.57,6.2E3,9.3E2,310.1861,310.1894,2.14,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
91,1.2E3,5.4E3,5.4E3,6.5E2,610.2982,610.3027,31,7.31,7.51,,610.3011,7.38,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.12,1.2E3,5.4E3,31,7.31,7.51,DETECTED,7.38,610.3011,1.42,5.4E3,6.5E2,610.2982,610.3027,1.83,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
92,1.1E3,6.4E3,6.4E3,8.1E2,610.2947,610.3046,36,7.60,7.84,,610.3011,7.71,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.12,1.1E3,6.4E3,36,7.60,7.84,DETECTED,7.71,610.3011,1.14,6.4E3,8.1E2,610.2947,610.3046,1.12,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
93,1.0E3,5.9E3,5.9E3,1.1E3,612.3071,612.3181,20,7.99,8.33,,612.3130,8.17,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.19,1.0E3,5.9E3,20,7.99,8.33,DETECTED,8.17,612.3130,0.98,5.9E3,1.1E3,612.3071,612.3181,1.45,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
94,1.3E3,5.5E3,5.5E3,6.6E2,463.2278,463.2301,11,8.15,8.33,,463.2293,8.21,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.12,1.3E3,5.5E3,11,8.15,8.33,DETECTED,8.21,463.2293,1.60,5.5E3,6.6E2,463.2278,463.2301,2.19,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
95,1.4E3,4.1E4,4.1E4,4.7E3,477.2435,477.2463,10,8.67,8.86,1,477.2455,8.75,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.11,1.4E3,4.1E4,10,8.67,8.86,DETECTED,8.75,477.2455,1.19,4.1E4,4.7E3,477.2435,477.2463,1.47,1,2,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
96,1.3E3,2.1E4,2.1E4,4.2E3,626.3252,626.3300,19,9.79,10.24,1,626.3281,9.97,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.16,1.3E3,2.1E4,19,9.79,10.24,DETECTED,9.97,626.3281,1.25,2.1E4,4.2E3,626.3252,626.3300,1.62,1,2,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
97,1.2E3,1.7E4,1.7E4,3.0E3,640.3383,640.3462,18,10.16,10.64,1,640.3436,10.41,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.12,1.2E3,1.7E4,18,10.16,10.64,DETECTED,10.41,640.3436,0.94,1.7E4,3.0E3,640.3383,640.3462,0.78,1,2,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
98,1.0E3,7.2E3,7.2E3,8.5E2,654.3563,654.3625,14,10.76,10.97,,654.3597,10.86,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.12,1.0E3,7.2E3,14,10.76,10.97,DETECTED,10.86,654.3597,1.05,7.2E3,8.5E2,654.3563,654.3625,1.14,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
100,1.3E3,8.7E3,8.7E3,1.7E3,285.0725,285.0760,21,15.06,15.40,,285.0751,15.18,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.19,1.3E3,8.7E3,21,15.06,15.40,DETECTED,15.18,285.0751,1.45,8.7E3,1.7E3,285.0725,285.0760,2.10,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
